time	gsr	ecg	emg_trapezius	emg_corrugator	emg_zygomaticus
952422	14.4427	-6249.5	2199.44	34180.5	7211.77
954375	14.442	-6258.8	2194.26	34204.7	7210.63
956328	14.4387	-6264.93	2192.16	34214	7179.15
958281	14.4427	-6259	2196.47	34200.2	7174.36
960234	14.4456	-6262.47	2198.02	34172.5	7177.57
962188	14.442	-6260.46	2192.77	34148.2	7159.86
964141	14.4423	-6249.34	2193.25	34131.3	7162.1
966094	14.4404	-6249.11	2198.84	34132.5	7126.29
968047	14.4437	-6252.4	2200.55	34135.8	7059.17
970000	14.444	-6260.61	2199.33	34155.4	7072.27
971953	14.4413	-6264.06	2205	34178.8	7153.95
973906	14.4397	-6273.71	2214.75	34200.2	7223.41
975859	14.44	-6277.43	2219.27	34206.8	7223.56
977813	14.4417	-6279.81	2217.39	34196.7	7192.91
979766	14.442	-6276.79	2207.44	34167.3	7182.54
981719	14.443	-6267.37	2210.24	34132	7185.57
983672	14.4413	-6261.21	2202.89	34099.5	7182.04
985625	14.4437	-6271.58	2193.23	34096.9	7191.33
987578	14.4443	-6273.71	2190.78	34101.8	7181.61
989531	14.4383	-6275.27	2191.17	34122.8	7179.74
991484	14.436	-6274.29	2193.48	34151.3	7162.27
993438	14.436	-6274.87	2185.45	34184.1	7141.27
995391	14.439	-6280.17	2183.89	34208.1	7140.9
997344	14.438	-6275.84	2186.68	34203.3	7125.11
999297	14.4393	-6270	2185.1	34172.4	7106.14
1001250	14.4356	-6263.93	2185.5	34136	7115.25
1003203	14.4365	-6266.36	2183.65	34112.3	7133.52
1005156	14.445	-6267.83	2184.67	34100.9	7136.87
1007109	14.442	-6264.59	2192.23	34112.7	7148.23
1009063	14.443	-6267.66	2203.58	34129.8	7160.92
1011016	14.44	-6267.29	2206.43	34153.2	7137.7
1012969	14.4387	-6262.24	2203.04	34178.2	7098.57
1014922	14.4386	-6259.88	2198.55	34196.2	7095.24
1016875	14.4374	-6265.84	2189.06	34201.9	7130.16
1018828	14.4403	-6269.34	2189.15	34184.1	7163.73
1020781	14.4407	-6260.63	2189.46	34152.9	7185.87
1022734	14.4383	-6261.9	2189.38	34123.5	7191.59
1024688	14.436	-6267.22	2193.95	34116.6	7197.14
1026641	14.4394	-6267.46	2195.24	34126.5	7184.01
1028594	14.4406	-6272.74	2200.91	34145.6	7169.9
1030547	14.4387	-6275.18	2198.83	34159.6	7161.72
1032500	14.4383	-6276.31	2194.71	34176.8	7155.43
1034453	14.4343	-6275.43	2199.43	34199.1	7158.29
1036406	14.4344	-6275.88	2199.71	34207.5	7150.38
1038359	14.4363	-6270.81	2199.38	34198.6	7139.27
1040313	14.4374	-6263.31	2192.68	34168.3	7133.41
1042266	14.4393	-6266.33	2192.86	34135.8	7139.33
1044219	14.435	-6269.34	2194.54	34119.8	7147.66
1046172	14.438	-6271.1	2196.41	34126	7157.83
1048125	14.4403	-6273.07	2200.59	34129.1	7171.59
1050078	14.4386	-6272.38	2196.18	34151	7166.48
1052031	14.4333	-6270.4	2192.31	34180.7	7145.63
1053984	14.4303	-6272.23	2193.43	34202.7	7098.68
1055938	14.4291	-6274.7	2199.92	34220	7041.49
1057891	14.434	-6273.88	2200.31	34208.1	7045.35
1059844	14.4363	-6273.15	2202.63	34165.6	7077.98
1061797	14.4363	-6277.02	2207.29	34123.7	7161.7
1063750	14.4333	-6274.42	2203.75	34094.4	7202.81
1065703	14.4317	-6269.86	2197.31	34087.6	7218.07
1067656	14.4364	-6267.9	2201.9	34095.9	7202.69
1069609	14.4383	-6271.49	2206.28	34111.6	7162.09
1071563	14.436	-6272.25	2203.63	34136	7145.54
1073516	14.4323	-6269.18	2205.06	34167.8	7152.32
1075469	14.43	-6261.86	2202.31	34194.2	7170.3
1077422	14.4341	-6266.29	2192.93	34183.3	7175.29
1079375	14.4359	-6259.79	2196.55	34147.4	7169.71
1081328	14.4327	-6255.46	2201.72	34106.1	7167.18
1083281	14.434	-6260.15	2198.96	34076.6	7155.63
1085234	14.434	-6250.98	2204.32	34072.1	7116.34
1087188	14.434	-6238.79	2207.25	34076	7135.84
1089141	14.4333	-6247.23	2194.98	34089.7	7144.39
1091094	14.4303	-6268.79	2193.52	34110.9	7170.57
1093047	14.4277	-6263.82	2195.66	34142	7195.14
1095000	14.4283	-6256.99	2195.44	34172.7	7182.71
1096953	14.4277	-6265.33	2205.7	34170.5	7141.31
1098906	14.4311	-6262.71	2209.8	34142.2	7124.79
1100859	14.434	-6258.56	2206.83	34112.2	7134.93
1102813	14.432	-6259.46	2205.28	34086.3	7119.36
1104766	14.4317	-6256.8	2197.29	34084.4	7087.16
1106719	14.4327	-6265.62	2192.6	34093.9	7101.94
1108672	14.4353	-6269.68	2200.78	34113.9	7158.85
1110625	14.433	-6263.4	2206.57	34141.8	7206.42
1112578	14.4289	-6248.69	2205.7	34165.7	7217.24
1114531	14.4274	-6238.99	2198.16	34184.8	7205.83
1116484	14.432	-6235.14	2188.47	34189.2	7160.54
1118438	14.431	-6233.31	2186.32	34170.1	7103
1120391	14.4318	-6231.48	2191.15	34134.2	7092.65
1122344	14.4342	-6229.3	2204.63	34096.2	7129.17
1124297	14.4283	-6240.11	2217.45	34076.6	7171.85
1126250	14.428	-6246.88	2220.61	34089.3	7188.35
1128203	14.4283	-6240.68	2210.32	34096.6	7180.2
1130156	14.4281	-6219.08	2192.07	34114.1	7165.68
1132109	14.4333	-6177.38	2188.16	34140.6	7163.28
1134063	14.431	-6145.85	2181.54	34158.5	7156.27
1136016	14.428	-6141.37	2175.78	34164.5	7130.17
1137969	14.4267	-6155.63	2179.98	34145.8	7112.25
1139922	14.4277	-6170.06	2177.59	34111.4	7092.92
1141875	14.426	-6185.73	2178.23	34064.9	7070.59
1143828	14.4254	-6212.73	2175.39	34040.2	7065.1
1145781	14.428	-6258.58	2181.68	34044.4	7111.42
1147734	14.4263	-6300	2190.53	34061.7	7166.48
1149688	14.4234	-6305.73	2193.74	34085.3	7197.07
1151641	14.4236	-6274.6	2197.5	34103.6	7200.95
1153594	14.424	-6273.88	2196.55	34126.6	7184.8
1155547	14.426	-6284.86	2189.51	34159.4	7160.5
1157500	14.4263	-6283.85	2191.25	34157.3	7143.52
1159453	14.4256	-6288.68	2192.2	34131.3	7114.61
1161406	14.4247	-6298.03	2191.4	34095.1	7103.85
1163359	14.4259	-6310.73	2193.43	34069.1	7126.06
1165313	14.4223	-6309.27	2191.13	34070.8	7136.81
1167266	14.4227	-6304.19	2197.84	34061.5	7124.52
1169219	14.422	-6312.37	2197.58	34071.3	7076.65
1171172	14.4237	-6314.14	2197.07	34087.7	7062.33
1173125	14.4298	-6307.75	2199.24	34100	7115.01
1175078	14.4305	-6303.8	2192.59	34121	7172.63
1177031	14.4241	-6299.87	2196.33	34115.5	7197.32
1178984	14.4252	-6293.96	2194.67	34091.2	7190.05
1180938	14.4221	-6287.3	2191.21	34061.5	7179.06
1182891	14.4253	-6290.44	2190.68	34030.6	7166.93
1184844	14.4254	-6294.41	2189.22	34006.8	7159.21
1186797	14.427	-6289.36	2193.03	34010.4	7155.74
1188750	14.4254	-6288.34	2194.23	34026.8	7165.61
1190703	14.4242	-6289.05	2190.92	34046.7	7151.52
1192656	14.4213	-6279.53	2190.89	34066.2	7126.32
1194609	14.4213	-6277.93	2193.35	34082.1	7102.58
1196563	14.4207	-6275.47	2191.11	34080	7091.85
1198516	14.4223	-6273.01	2191.76	34055.6	7089.41
1200469	14.4255	-6271.35	2187.44	34018.5	7043.08
1202422	14.4276	-6266.73	2187.86	33982	7040.33
1204375	14.4223	-6265.28	2190.08	33965.4	7113.21
1206328	14.4213	-6265.5	2196.03	33969.2	7184.15
1208281	14.4223	-6263.19	2197.71	33977	7193.03
1210234	14.4234	-6263.31	2194	33989.8	7166.77
1212188	14.4219	-6263.19	2188.13	34006.5	7150.65
1214141	14.4215	-6250.32	2186.66	34027.7	7145.08
1216094	14.4249	-6238.99	2186.12	34039.7	7134.12
1218047	14.4204	-6229.46	2184.24	34036.5	7116.72
1220000	14.4241	-6222.32	2190.3	34009.9	7118.34
1221953	14.4253	-6215.15	2190	33974.8	7124.57
1223906	14.4215	-6209.47	2191.06	33953.2	7101
1225859	14.418	-6206.65	2194.65	33945.9	7050.3
1227813	14.4197	-6204.83	2198.8	33957.7	7079.52
1229766	14.4215	-6209.53	2198.2	33979.6	7139.63
1231719	14.4253	-6206.17	2188.77	33998.3	7160.44
1233672	14.4229	-6196.36	2182.77	34022.7	7165.17
1235625	14.4221	-6196.58	2191.81	34038.7	7152.99
1237578	14.4229	-6195.5	2201.16	34029.8	7128.65
1239531	14.4192	-6187.19	2198.62	34008.8	7122.13
1241484	14.4174	-6192.69	2195.05	33973.1	7130.65
1243438	14.4214	-6195.95	2198.04	33951.5	7133.05
1245391	14.4215	-6193.79	2214.28	33951.1	7107.44
1247344	14.418	-6179.38	2220.66	33954.8	7089.92
1249297	14.4207	-6167.4	2232.44	33974.9	7103.37
1251250	14.4223	-6171.91	2234.68	33998.2	7070.33
1253203	14.4227	-6162.44	2228.79	34024.1	7015.41
1255156	14.4209	-6167.71	2218.8	34036.3	7042.63
1257109	14.4183	-6163.26	2197.81	34029.6	7111.96
1259063	14.4177	-6157.61	2180.56	34003.3	7141.31
1261016	14.4186	-6151.81	2167.76	33977.8	7147.15
1262969	14.4212	-6141.75	2156.88	33954.8	7143.75
1264922	14.4242	-6138.38	2165.28	33946.6	7139.23
1266875	14.4193	-6142.19	2164.22	33954	7128.54
1268828	14.4211	-6153.61	2177.49	33972.1	7112.26
1270781	14.4212	-6166.15	2196.62	33991.1	7131.42
1272734	14.4173	-6175.02	2199.74	34015.4	7141.16
1274688	14.4178	-6190.15	2196.03	34038.1	7121.33
1276641	14.4203	-6202.74	2186.26	34040.3	7092.65
1278594	14.4169	-6221.6	2186.5	34027.7	7083.37
1280547	14.4148	-6240.04	2182.77	33997	7065.52
1282500	14.4177	-6248.67	2183.03	33964.5	7083.85
1284453	14.4177	-6267.69	2179.62	33948	7103.03
1286406	14.4193	-6287.56	2177.89	33956.2	7153.86
1288359	14.4189	-6303.34	2181.15	33968.4	7169.33
1290313	14.417	-6311.41	2178.11	33989.8	7104.91
1292266	14.4166	-6322.26	2178.11	34011.1	7086.31
1294219	14.4185	-6324.21	2182.01	34028.6	7115.69
1296172	14.4202	-6317.16	2185.77	34038	7117.54
1298125	14.415	-6314.78	2181.67	34028.7	7093.31
1300078	14.4146	-6309.86	2185.26	33995.6	7092.18
1302031	14.4158	-6304.01	2184.11	33955.7	7108.75
1303984	14.4197	-6304.47	2182.71	33941.4	7084.72
1305938	14.4196	-6308.5	2183.77	33944.9	7066.3
1307891	14.4163	-6310.87	2185.62	33944.6	7111.91
1309844	14.4161	-6310.63	2193.56	33963.9	7162.73
1311797	14.4191	-6313.74	2192.2	33991.2	7172.84
1313750	14.4175	-6312.49	2189.16	34017	7139.13
1315703	14.4103	-6309.77	2184.42	34037.4	7105.23
1317656	14.4122	-6307.64	2188.57	34035.6	7094.43
1319609	14.4166	-6304.63	2185.11	34008	7097.01
1321563	14.4151	-6299.24	2186.16	33974.6	7088.54
1323516	14.4166	-6290.09	2186.91	33954.9	7104.59
1325469	14.4153	-6288.52	2189.36	33954	7113.84
1327422	14.4151	-6299.07	2189.24	33972.3	7106.35
1329375	14.4166	-6306.9	2186.25	33999.4	7101.42
1331328	14.4167	-6310.4	2188.57	34020.6	7073.56
1333281	14.418	-6305.72	2192.64	34045.8	7036.84
1335234	14.4169	-6295.47	2190.91	34066.5	7040.76
1337188	14.415	-6281.26	2193.55	34063	7062.66
1339141	14.4129	-6283.24	2187.93	34043.6	7071.19
1341094	14.4108	-6289.63	2183.22	34009	7052.14
1343047	14.4161	-6295.62	2195.16	33982.1	7045.15
1345000	14.4189	-6298.38	2195.66	33966	7097.11
1346953	14.417	-6306.39	2193.45	33964.5	7124.47
1348906	14.4156	-6329.8	2199	33983	7119.49
1350859	14.4134	-6336.35	2206.52	34006.2	7126.58
1352813	14.4144	-6314.76	2210.11	34025.4	7131.83
1354766	14.4136	-6261.65	2215.37	34052.1	7139.62
1356719	14.4117	-6174.79	2212.91	34050	7138.46
1358672	14.4137	-6061.3	2209.43	34024.6	7114.49
1360625	14.4146	-5951.03	2198.61	33990.5	7099.86
1362578	14.4144	-5890.44	2193.08	33960.5	7103.88
1364531	14.4157	-5806.83	2182.43	33963	7122.23
1366484	14.4156	-5670.46	2174.56	33979.1	7103.16
1368438	14.4134	-5480.33	2178.55	33991.2	7092.33
1370391	14.4133	-5310.56	2192.08	34005.2	7063.45
1372344	14.4109	-5171.28	2208.02	34033.6	7025.95
1374297	14.4129	-4971.33	2211.55	34061.9	7078.38
1376250	14.4168	-4750.61	2203.42	34068.2	7107.87
1378203	14.411	-4588.99	2203.76	34053.9	7081.94
1380156	14.4124	-4484.72	2195.54	34033	7066.2
1382109	14.4143	-4500.37	2193.55	33998.1	7082.38
1384063	14.4137	-4615.03	2204.1	33973.4	7120.46
1386016	14.4125	-4843.03	2196.87	33975.3	7142.05
1387969	14.4073	-5152.27	2201.88	33984.1	7113.92
1389922	14.4078	-5502.81	2197.14	34000.5	7083.91
1391875	14.411	-5798.45	2171.11	34022.3	7045.68
1393828	14.4121	-6075.13	2175.16	34030.5	6992.49
1395781	14.4136	-6383.39	2174.31	34053.3	6996.72
1397734	14.4134	-6515.43	2167.64	34049.5	7073.96
1399688	14.4129	-6533.56	2160.93	34020	7113.89
1401641	14.4096	-6547.67	2161.78	33979.5	7154.59
1403594	14.4084	-6550.97	2176.65	33957.6	7169.92
1405547	14.4128	-6525.07	2172.49	33958.7	7143.63
1407500	14.4146	-6477.83	2163.01	33963.6	7138.09
1409453	14.412	-6397.91	2177.05	33979.7	7131.82
1411406	14.4099	-6313.93	2179.64	34001.2	7110.18
1413359	14.4064	-6261.52	2179.39	34016	7106.71
1415313	14.4095	-6250.45	2182.34	34037	7098.96
1417266	14.4122	-6238.5	2179.22	34040	7049.07
1419219	14.4079	-6228.98	2179.48	34006.4	7037.97
1421172	14.4067	-6234.83	2178.97	33961.1	7051.22
1423125	14.4084	-6237.33	2185.48	33942.6	7066.46
1425078	14.4094	-6242.72	2193.5	33941.1	6991.44
1427031	14.4079	-6238.5	2200.67	33950.2	6917.73
1428984	14.4033	-6232.2	2204.4	33968.7	7024.89
1430938	14.4042	-6241.9	2199.7	33980.8	7135.83
1432891	14.4087	-6239.94	2186.35	33999.4	7175.94
1434844	14.4096	-6232.65	2190.34	34023.4	7168.42
1436797	14.4108	-6228.09	2198.39	34025	7126.14
1438750	14.4118	-6220.22	2197.89	33999.5	7121.13
1440703	14.4073	-6216.93	2193.75	33965.4	7108.11
1442656	14.4049	-6215.46	2188.03	33938.4	7101.62
1444609	14.4062	-6214.57	2183.99	33923.6	7086.55
1446563	14.4113	-6217.19	2192.5	33931	7076.53
1448516	14.41	-6218.85	2195.26	33941.6	7081.31
1450469	14.4082	-6217.21	2192.8	33968.4	7060.46
1452422	14.4068	-6202.44	2193.02	33990.5	7054.26
1454375	14.4068	-6200.69	2192.91	34004.3	7045.57
1456328	14.4032	-6205.22	2196.56	34008.1	7064.06
1458281	14.4077	-6209.21	2197.18	33986.6	7054.54
1460234	14.4079	-6210.12	2196.14	33945.8	7055.71
1462188	14.406	-6216.8	2198.3	33908.4	7078.84
1464141	14.406	-6217.27	2203.09	33896.6	7098.24
1466094	14.4089	-6209.47	2197.56	33899.3	7114.23
1468047	14.4122	-6209.53	2192.65	33910.2	7132.58
1470000	14.4104	-6211.37	2196.68	33929.6	7143.09
1471953	14.4105	-6204.31	2188.21	33956.2	7134.33
1473906	14.4053	-6194.22	2185.73	33984.9	7116.85
1475859	14.4044	-6192.41	2187.29	33991.7	7086.88
1477813	14.4064	-6178.3	2189.53	33977.7	7050.07
1479766	14.409	-6162.33	2188.91	33945.6	7020.44
1481719	14.4083	-6166.73	2194.16	33908.4	6993.77
1483672	14.4081	-6168.29	2200.77	33894.2	7001.65
1485625	14.4093	-6175.55	2200.06	33890.3	7081
1487578	14.4073	-6177.56	2197.41	33899.2	7156.58
1489531	14.4071	-6161.84	2191.47	33909	7172.94
1491484	14.4094	-6149.26	2191.18	33931.1	7167.02
1493438	14.4082	-6141.68	2186.46	33963.1	7141.53
1495391	14.405	-6118.53	2184.42	33992.4	7085.54
1497344	14.4054	-6122.9	2189.23	33998.3	7051.65
1499297	14.4067	-6132.92	2183.24	33980.6	7040.54
1501250	14.408	-6142.41	2176.82	33950.1	7056.75
1503203	14.4066	-6155.29	2168	33924.5	7064.35
1505156	14.4029	-6162.91	2182.11	33915.3	7018.82
1507109	14.4024	-6156.2	2187.42	33918.4	7040.82
1509063	14.4057	-6144.29	2189.37	33932.5	7133.54
1511016	14.407	-6142.25	2187.43	33948.4	7168.36
1512969	14.4085	-6144.14	2178.92	33975.4	7159.31
1514922	14.4095	-6143.41	2179.84	33995.1	7129.84
1516875	14.4066	-6136.01	2179.28	33986.2	7114.32
1518828	14.4045	-6119.49	2181.96	33964.9	7106.65
1520781	14.4049	-6102.22	2176.86	33941.3	7079.49
1522734	14.4071	-6098.13	2177.81	33910.6	7078.26
1524688	14.4056	-6096.31	2182.2	33898.4	7081.86
1526641	14.4109	-6097.44	2182.04	33908.1	7102.04
1528594	14.4079	-6092.35	2190.64	33924.7	7113.91
1530547	14.4042	-6087.6	2197.2	33945	7121.2
1532500	14.4017	-6079.47	2191.7	33966.9	7118.66
1534453	14.4048	-6076.52	2186.66	33986.9	7091.82
1536406	14.4069	-6064.71	2189.9	33996.1	7035.47
1538359	14.4057	-6051.46	2183.46	33976.2	7003.13
1540313	14.4063	-6040.01	2185.18	33950.8	7054.16
1542266	14.4035	-6025.25	2199.22	33916.7	7092.61
1544219	14.4021	-6013.2	2190.74	33895.3	7120.25
1546172	14.4051	-5991.43	2179.54	33895.2	7156.64
1548125	14.4074	-5983.24	2173.41	33900.8	7170.73
1550078	14.4062	-5975.87	2175.69	33922.7	7150.13
1552031	14.4034	-5966.16	2176.01	33943.3	7108.91
1553984	14.4051	-5965.29	2173.98	33969.2	7077.89
1555938	14.4059	-5960	2175.05	33987.6	7051.24
1557891	14.4025	-5959.17	2183	33975.6	7076.43
1559844	14.4011	-5954.89	2180.36	33949.2	7105.74
1561797	14.4026	-5945.05	2190.41	33910.8	7114.58
1563750	14.4042	-5933.76	2201.11	33888.9	7110.2
1565703	14.408	-5921.44	2189.7	33882.2	7077.68
1567656	14.408	-5904.02	2185.81	33891.1	7063.06
1569609	14.4062	-5892.1	2177.61	33910.1	7081.47
1571563	14.4008	-5880.84	2173.63	33939.4	7094.87
1573516	14.3988	-5870.27	2174.75	33964.7	7105.54
1575469	14.4031	-5857.12	2167.87	33982.5	7095.04
1577422	14.405	-5838.53	2162.61	33984	7059.71
1579375	14.4046	-5826.49	2162.99	33959.9	7020.49
1581328	14.4036	-5820.11	2164.82	33917.6	7029.3
1583281	14.4034	-5801.41	2169.78	33896.3	7071.7
1585234	14.4047	-5782.05	2171.66	33881.4	7086.39
1587188	14.4049	-5783.75	2169.33	33889.3	7070.67
1589141	14.4034	-5784.16	2173.1	33913.4	7054.66
1591094	14.4025	-5785.11	2173.16	33931.3	7096.02
1593047	14.4007	-5775.8	2172.13	33953.5	7112.68
1595000	14.4024	-5769.75	2176.67	33974.7	7113.36
1596953	14.4045	-5760.81	2176.68	33971.4	7097.28
1598906	14.4044	-5752.85	2171.27	33955.2	7081.24
1600859	14.3996	-5740.34	2168.62	33925	7081.62
1602813	14.4012	-5737.92	2165.32	33892.9	7104.42
1604766	14.4057	-5737.79	2167.34	33877.9	7114.44
1606719	14.4055	-5736.27	2169.51	33891.4	7106.32
1608672	14.4015	-5743.52	2169.66	33913.3	7092.6
1610625	14.4012	-5752.04	2166.25	33933.8	7048.43
1612578	14.4039	-5754.95	2170.91	33953.4	7053.06
1614531	14.4016	-5759.47	2180.94	33983.3	7054.98
1616484	14.4025	-5761.76	2184.23	33996.2	7038.43
1618438	14.4017	-5768.44	2183.38	33986.3	7045.32
1620391	14.3982	-5776.63	2178.17	33952.1	7081.83
1622344	14.4005	-5787.61	2179.76	33920.4	7107.47
1624297	14.3995	-5802.26	2186.58	33905.8	7105.95
1626250	14.4042	-5813.42	2194.47	33907.9	7097.21
1628203	14.4058	-5841.16	2203.5	33918.2	7100.49
1630156	14.402	-5865.93	2197.53	33925.8	7093.91
1632109	14.4024	-5878.42	2184.87	33948.9	7060.49
1634063	14.4037	-5909.66	2178.69	33973.1	7018.57
1636016	14.4039	-5937.86	2177.21	33986.8	7040.07
1637969	14.4005	-5967.95	2175.21	33979.6	7065.78
1639922	14.3991	-5984.65	2165.54	33951.9	7061.22
1641875	14.4003	-5989	2170.06	33913.3	7038.74
1643828	14.399	-6011.4	2169.07	33886.1	7032.68
1645781	14.3979	-6040.35	2167.9	33885.1	7075.26
1647734	14.4001	-6065.33	2176.92	33897.3	7118.5
1649688	14.4081	-6086.9	2183.84	33912.1	7143.87
1651641	14.4071	-6111.9	2191.53	33935.7	7128.26
1653594	14.4013	-6129.78	2197.82	33956.7	7100.7
1655547	14.4004	-6140.74	2199.33	33983	7088.08
1657500	14.4017	-6142.36	2196.28	33979.7	7066.37
1659453	14.4048	-6145.8	2193.17	33952.9	7036.62
1661406	14.4039	-6143.87	2189.42	33917.5	7034.5
1663359	14.3992	-6155.34	2185.66	33896.2	7062.92
1665313	14.4011	-6168.84	2183.29	33892	7088.03
1667266	14.4017	-6190.61	2182.51	33892.4	7084.56
1669219	14.4073	-6205.37	2181.49	33914	7070.67
1671172	14.4042	-6213.7	2180.02	33934	7057.16
1673125	14.4021	-6225.35	2176.43	33955.7	7033.62
1675078	14.4025	-6238.07	2174.86	33977.4	6983.14
1677031	14.3993	-6243.35	2175.07	33982.1	6990.04
1678984	14.398	-6244.77	2185.53	33976.4	7063.3
1680938	14.3976	-6240.64	2182.82	33951.3	7140.54
1682891	14.4	-6239.71	2179.75	33926.1	7177.64
1684844	14.402	-6246.79	2188.17	33915.5	7158.27
1686797	14.4	-6249.74	2192.11	33915	7138.91
1688750	14.4031	-6260	2188.39	33928.9	7129.64
1690703	14.3996	-6268.67	2187.41	33946.1	7111.82
1692656	14.3994	-6268.62	2185.42	33975.6	7083.11
1694609	14.3974	-6265.79	2187.49	34006.4	7052.03
1696563	14.396	-6266.88	2185.29	34016.1	7056.66
1698516	14.3999	-6264.67	2188.89	34002.2	7060.94
1700469	14.4002	-6252.08	2198.54	33977.6	7049.37
1702422	14.4044	-6247.96	2191.4	33950.7	7036.79
1704375	14.4046	-6251.54	2185.08	33942.5	7058.64
1706328	14.4003	-6251.36	2184.57	33947.3	7081.95
1708281	14.397	-6253.43	2185.6	33957.2	7092.66
1710234	14.4013	-6260.07	2187.64	33966.3	7098.02
1712188	14.4004	-6258.47	2189.98	33982.4	7076.76
1714141	14.3999	-6257.44	2192.27	34007.8	7059.44
1716094	14.3984	-6251.5	2192.56	34022.3	7048.71
1718047	14.3997	-6246.64	2194.78	34014.6	7070.57
1720000	14.3988	-6244.85	2197.46	33991.1	7072.96
1721953	14.3961	-6241.61	2189.23	33952.8	7084.38
1723906	14.3991	-6247.88	2186.35	33932	7104.05
1725859	14.4017	-6252.4	2191.39	33926	7108.54
1727813	14.4015	-6254.52	2190.17	33922.6	7107.6
1729766	14.399	-6257.57	2186.56	33932.7	7099.52
1731719	14.3968	-6257.81	2186.56	33957.1	7105.37
1733672	14.3941	-6255.08	2191.66	33974.4	7101.44
1735625	14.3967	-6254.55	2194.23	33996.3	7095.35
1737578	14.3987	-6255.28	2190.59	33994.7	7079.33
1739531	14.3981	-6243.55	2189.27	33956.5	7069.56
1741484	14.3965	-6240.84	2182.85	33916.3	7044.6
1743438	14.3994	-6246.67	2183.12	33893.6	7022.47
1745391	14.4004	-6247.54	2186.14	33901.6	7032.05
1747344	14.3991	-6251.33	2189.26	33911.8	7045.35
1749297	14.3956	-6256.89	2190.86	33928.8	7076.71
1751250	14.3976	-6256.59	2194.16	33953.6	7052.09
1753203	14.4012	-6256.87	2194.25	33973.1	7017.76
1755156	14.3974	-6256.73	2193.27	33994.9	7043.83
1757109	14.3941	-6254.02	2183.82	33997.7	7080.31
1759063	14.3994	-6253.51	2186.9	33971.5	7114.01
1761016	14.4039	-6248.97	2188.49	33946.1	7125.45
1762969	14.4009	-6248.16	2186.99	33922.9	7137.44
1764922	14.3986	-6257.97	2189.37	33908.2	7131.6
1766875	14.3976	-6254.63	2186.09	33907.7	7108.01
1768828	14.3959	-6254.96	2186.29	33920.4	7084.78
1770781	14.3947	-6258.98	2195.47	33939.9	7047.85
1772734	14.3953	-6246.04	2202.82	33964.4	7023.47
1774688	14.3947	-6240.05	2197.31	33985.9	7034.99
1776641	14.3945	-6236.73	2187.07	33989.3	7075.45
1778594	14.3927	-6229.75	2180	33973.7	7097
1780547	14.3951	-6218.33	2182.24	33939.2	7079.71
1782500	14.3966	-6223.42	2184.63	33909.2	7063.29
1784453	14.396	-6231.27	2191.09	33898	7074.81
1786406	14.3964	-6229.34	2195.13	33902	7090.31
1788359	14.3966	-6231.96	2189.41	33911.8	7104.49
1790313	14.3956	-6223.21	2190.64	33934	7100.73
1792266	14.395	-6221.2	2197.73	33950.9	7064.81
1794219	14.3946	-6232.7	2186.42	33963.9	7022.75
1796172	14.3955	-6228.31	2179.39	33969.7	7014.36
1798125	14.3954	-6226.4	2174.02	33960.6	7027.12
1800078	14.394	-6240.68	2173.69	33929	7038.19
1802031	14.3975	-6251.92	2182.76	33891.4	7043.36
1803984	14.3954	-6258.22	2183.71	33867.6	7043.86
1805938	14.3968	-6259.51	2185.83	33863	7037.83
1807891	14.3984	-6259.94	2190.23	33882.2	7068.38
1809844	14.396	-6263.11	2188	33907.1	7102.94
1811797	14.3914	-6254.53	2192.41	33932.4	7093.16
1813750	14.3939	-6244.24	2183.28	33963	7054.31
1815703	14.3955	-6241.66	2169.15	33981.7	7040.79
1817656	14.3934	-6238.07	2175.67	33979.8	7048.32
1819609	14.3947	-6233.13	2181.58	33939.4	7055.98
1821563	14.396	-6228.11	2176.74	33890.6	7057.19
1823516	14.3956	-6231.06	2171.67	33868.6	7074.63
1825469	14.3973	-6232.33	2188.17	33863.1	7068.74
1827422	14.4006	-6231.64	2195.73	33876.7	7035.17
1829375	14.3966	-6234.86	2197.67	33898.6	7031.99
1831328	14.391	-6235.48	2202.53	33914.7	7051.07
1833281	14.3929	-6236.64	2192.55	33940.7	7068.45
1835234	14.3934	-6238.04	2179.29	33959.3	7054.36
1837188	14.3909	-6236.02	2200.06	33956.6	7034.05
1839141	14.3947	-6234.66	2207.21	33942.2	7038.08
1841094	14.3945	-6229.05	2194.49	33917.6	7066.99
1843047	14.3927	-6231.66	2187	33891.1	7088.43
1845000	14.3936	-6237.91	2182.92	33887	7075.25
1846953	14.3919	-6236.98	2184.34	33895.5	7059.44
1848906	14.3923	-6240.58	2191.41	33912.2	7050.56
1850859	14.3964	-6239.25	2187.98	33929.4	7044.78
1852813	14.3951	-6236.94	2173.32	33952.6	7043.11
1854766	14.3924	-6241.27	2174.02	33982.1	7013.08
1856719	14.3926	-6241.93	2175.7	33991.4	7017.78
1858672	14.3924	-6238.54	2177.99	33974.6	7064.8
1860625	14.3915	-6233.72	2173.92	33945.9	7100.67
1862578	14.3913	-6235.59	2176.72	33919.1	7101.67
1864531	14.3942	-6234.84	2175.09	33907	7089.81
1866484	14.393	-6239.25	2173.79	33901.9	7081.67
1868438	14.3953	-6242.63	2183.77	33907.8	7062.36
1870391	14.3941	-6250.43	2191.74	33929.4	7016.01
1872344	14.3875	-6252.8	2191.36	33951.5	6973.31
1874297	14.3892	-6251.08	2181.71	33982.9	6974.68
